bearing,delay,timestamp,lastLocID,lastStopSeq,nextLocID,nextStopSeq,signMessageLong,tripID,vehicle_id,vehicle_location_longitude,vehicle_location_latitude
291,-188,2017-01-31 01:50:08,8382,21,8383,22,MAX  Blue Line to Hillsboro,7127644,251,-122.679428,45.519276
290,-237,2017-01-31 01:51:34,8383,22,8384,23,MAX  Blue Line to Hillsboro,7127644,251,-122.68074399999999,45.519627
290,-248,2017-01-31 01:52:58,8384,23,9757,24,MAX  Blue Line to Hillsboro,7127644,251,-122.684082,45.520521
199,-181,2017-01-31 01:55:00,9757,24,9820,25,MAX  Blue Line to Hillsboro,7127644,251,-122.69071699999999,45.521179
204,-161,2017-01-31 01:56:10,9820,25,10117,26,MAX  Blue Line to Hillsboro,7127644,251,-122.69188500000001,45.519588
287,-242,2017-01-31 01:59:25,10117,26,10121,27,MAX  Blue Line to Hillsboro,7127644,251,-122.696751,45.51895
286,0,2017-01-31 01:00:03,8359,47,8359,1,MAX  Blue Line to Hillsboro,7127645,402,-122.41906499999999,45.501924
285,21,2017-01-31 01:06:13,8360,2,8361,3,MAX  Blue Line to Hillsboro,7127645,402,-122.42768000000001,45.502752
300,21,2017-01-31 01:07:59,8361,3,13449,4,MAX  Blue Line to Hillsboro,7127645,402,-122.43806200000002,45.506698
301,7,2017-01-31 01:11:36,8362,5,8363,6,MAX  Blue Line to Hillsboro,7127645,402,-122.46221499999999,45.516942
287,28,2017-01-31 01:13:42,8363,6,8364,7,MAX  Blue Line to Hillsboro,7127645,402,-122.47408899999999,45.521679999999996
270,51,2017-01-31 01:14:51,8364,7,8365,8,MAX  Blue Line to Hillsboro,7127645,402,-122.481172,45.522069
270,68,2017-01-31 01:16:18,8365,8,8366,9,MAX  Blue Line to Hillsboro,7127645,402,-122.489372,45.522141
270,61,2017-01-31 01:18:11,8366,9,8367,10,MAX  Blue Line to Hillsboro,7127645,402,-122.498855,45.522216
270,50,2017-01-31 01:20:27,8367,10,8368,11,MAX  Blue Line to Hillsboro,7127645,402,-122.514536,45.52235
270,34,2017-01-31 01:23:19,8368,11,8369,12,MAX  Blue Line to Hillsboro,7127645,402,-122.541249,45.522546999999996
270,38,2017-01-31 01:26:24,8369,12,8370,13,MAX  Blue Line to Hillsboro,7127645,402,-122.56168400000001,45.522687
319,-40,2017-01-31 01:30:49,8370,13,8371,14,MAX  Blue Line to Hillsboro,7127645,402,-122.563974,45.531651000000004
296,-57,2017-01-31 01:33:18,8371,14,8372,15,MAX  Blue Line to Hillsboro,7127645,402,-122.58251399999999,45.534976
288,-33,2017-01-31 01:35:33,8372,15,8373,16,MAX  Blue Line to Hillsboro,7127645,402,-122.609747,45.527784999999994
288,-29,2017-01-31 01:37:49,8373,16,8374,17,MAX  Blue Line to Hillsboro,7127645,402,-122.62406399999999,45.533578999999996
269,-18,2017-01-31 01:41:36,8374,17,8375,18,MAX  Blue Line to Hillsboro,7127645,402,-122.655078,45.530091999999996
270,-19,2017-01-31 01:43:07,8375,18,8376,19,MAX  Blue Line to Hillsboro,7127645,402,-122.659035,45.530105999999996
271,-27,2017-01-31 01:44:54,8376,19,8377,20,MAX  Blue Line to Hillsboro,7127645,402,-122.66386499999999,45.530116
225,-77,2017-01-31 01:46:38,8377,20,8378,21,MAX  Blue Line to Hillsboro,7127645,402,-122.66641100000001,45.529893
178,-96,2017-01-31 01:50:13,8378,21,8379,22,MAX  Blue Line to Hillsboro,7127645,402,-122.67143300000001,45.524513
188,-122,2017-01-31 01:51:48,8379,22,8380,23,MAX  Blue Line to Hillsboro,7127645,402,-122.67126299999998,45.52211
200,-171,2017-01-31 01:53:54,8380,23,8381,24,MAX  Blue Line to Hillsboro,7127645,402,-122.672928,45.518956
290,-194,2017-01-31 01:56:23,8381,24,8382,25,MAX  Blue Line to Hillsboro,7127645,402,-122.676217,45.518415000000005
291,-127,2017-01-31 01:58:09,8382,25,8383,26,MAX  Blue Line to Hillsboro,7127645,402,-122.67918200000001,45.51921
291,-152,2017-01-31 01:59:34,8383,26,8384,27,MAX  Blue Line to Hillsboro,7127645,402,-122.681552,45.519844
301,8,2017-01-31 01:09:31,13449,4,8362,5,MAX  Blue Line to Hillsboro,7127645,402,-122.446752,45.510343
286,0,2017-01-31 01:00:03,8359,47,8359,1,MAX  Blue Line to Hillsboro,7127645,422,-122.41906499999999,45.501924
285,21,2017-01-31 01:06:13,8360,2,8361,3,MAX  Blue Line to Hillsboro,7127645,422,-122.42768000000001,45.502752
300,21,2017-01-31 01:07:59,8361,3,13449,4,MAX  Blue Line to Hillsboro,7127645,422,-122.43806200000002,45.506698
301,7,2017-01-31 01:11:36,8362,5,8363,6,MAX  Blue Line to Hillsboro,7127645,422,-122.46221499999999,45.516942
287,28,2017-01-31 01:13:42,8363,6,8364,7,MAX  Blue Line to Hillsboro,7127645,422,-122.47408899999999,45.521679999999996
270,51,2017-01-31 01:14:51,8364,7,8365,8,MAX  Blue Line to Hillsboro,7127645,422,-122.481172,45.522069
270,68,2017-01-31 01:16:18,8365,8,8366,9,MAX  Blue Line to Hillsboro,7127645,422,-122.489372,45.522141
270,61,2017-01-31 01:18:11,8366,9,8367,10,MAX  Blue Line to Hillsboro,7127645,422,-122.498855,45.522216
270,50,2017-01-31 01:20:27,8367,10,8368,11,MAX  Blue Line to Hillsboro,7127645,422,-122.514536,45.52235
270,34,2017-01-31 01:23:19,8368,11,8369,12,MAX  Blue Line to Hillsboro,7127645,422,-122.541249,45.522546999999996
270,38,2017-01-31 01:26:24,8369,12,8370,13,MAX  Blue Line to Hillsboro,7127645,422,-122.56168400000001,45.522687
319,-40,2017-01-31 01:30:49,8370,13,8371,14,MAX  Blue Line to Hillsboro,7127645,422,-122.563974,45.531651000000004
296,-57,2017-01-31 01:33:18,8371,14,8372,15,MAX  Blue Line to Hillsboro,7127645,422,-122.58251399999999,45.534976
288,-33,2017-01-31 01:35:33,8372,15,8373,16,MAX  Blue Line to Hillsboro,7127645,422,-122.609747,45.527784999999994
288,-29,2017-01-31 01:37:49,8373,16,8374,17,MAX  Blue Line to Hillsboro,7127645,422,-122.62406399999999,45.533578999999996
269,-18,2017-01-31 01:41:36,8374,17,8375,18,MAX  Blue Line to Hillsboro,7127645,422,-122.655078,45.530091999999996
270,-19,2017-01-31 01:43:07,8375,18,8376,19,MAX  Blue Line to Hillsboro,7127645,422,-122.659035,45.530105999999996
271,-27,2017-01-31 01:44:54,8376,19,8377,20,MAX  Blue Line to Hillsboro,7127645,422,-122.66386499999999,45.530116
225,-77,2017-01-31 01:46:38,8377,20,8378,21,MAX  Blue Line to Hillsboro,7127645,422,-122.66641100000001,45.529893
178,-96,2017-01-31 01:50:13,8378,21,8379,22,MAX  Blue Line to Hillsboro,7127645,422,-122.67143300000001,45.524513
188,-122,2017-01-31 01:51:48,8379,22,8380,23,MAX  Blue Line to Hillsboro,7127645,422,-122.67126299999998,45.52211
200,-171,2017-01-31 01:53:54,8380,23,8381,24,MAX  Blue Line to Hillsboro,7127645,422,-122.672928,45.518956
290,-194,2017-01-31 01:56:23,8381,24,8382,25,MAX  Blue Line to Hillsboro,7127645,422,-122.676217,45.518415000000005
291,-127,2017-01-31 01:58:09,8382,25,8383,26,MAX  Blue Line to Hillsboro,7127645,422,-122.67918200000001,45.51921
291,-152,2017-01-31 01:59:34,8383,26,8384,27,MAX  Blue Line to Hillsboro,7127645,422,-122.681552,45.519844
301,8,2017-01-31 01:09:31,13449,4,8362,5,MAX  Blue Line to Hillsboro,7127645,422,-122.446752,45.510343
284,0,2017-01-31 01:07:10,8359,47,8359,1,MAX  Blue Line to Hillsboro,7127646,418,-122.41861100000001,45.501837
299,-197,2017-01-31 01:16:17,8360,2,8361,3,MAX  Blue Line to Hillsboro,7127646,418,-122.43049599999999,45.503506
301,-221,2017-01-31 01:17:53,8361,3,13449,4,MAX  Blue Line to Hillsboro,7127646,418,-122.437417,45.506429
301,-241,2017-01-31 01:21:44,8362,5,8363,6,MAX  Blue Line to Hillsboro,7127646,418,-122.46221499999999,45.516942
297,-264,2017-01-31 01:24:13,8363,6,8364,7,MAX  Blue Line to Hillsboro,7127646,418,-122.47238,45.521178000000006
270,-246,2017-01-31 01:25:47,8364,7,8365,8,MAX  Blue Line to Hillsboro,7127646,418,-122.481172,45.522069
270,-234,2017-01-31 01:27:21,8365,8,8366,9,MAX  Blue Line to Hillsboro,7127646,418,-122.489372,45.522141
270,-250,2017-01-31 01:29:23,8366,9,8367,10,MAX  Blue Line to Hillsboro,7127646,418,-122.498855,45.522216
270,-258,2017-01-31 01:31:38,8367,10,8368,11,MAX  Blue Line to Hillsboro,7127646,418,-122.51506599999999,45.522352000000005
270,-286,2017-01-31 01:34:39,8368,11,8369,12,MAX  Blue Line to Hillsboro,7127646,418,-122.541249,45.522546999999996
270,-298,2017-01-31 01:37:34,8369,12,8370,13,MAX  Blue Line to Hillsboro,7127646,418,-122.55955800000001,45.522672
304,-325,2017-01-31 01:41:36,8370,13,8371,14,MAX  Blue Line to Hillsboro,7127646,418,-122.56416200000001,45.531771
296,-361,2017-01-31 01:44:13,8371,14,8372,15,MAX  Blue Line to Hillsboro,7127646,418,-122.580669,45.534325
288,-346,2017-01-31 01:46:44,8372,15,8373,16,MAX  Blue Line to Hillsboro,7127646,418,-122.609747,45.527784999999994
288,-339,2017-01-31 01:48:58,8373,16,8374,17,MAX  Blue Line to Hillsboro,7127646,418,-122.62406399999999,45.533578999999996
269,-331,2017-01-31 01:52:49,8374,17,8375,18,MAX  Blue Line to Hillsboro,7127646,418,-122.655078,45.530091999999996
270,-335,2017-01-31 01:54:27,8375,18,8376,19,MAX  Blue Line to Hillsboro,7127646,418,-122.659035,45.530105999999996
281,-338,2017-01-31 01:56:18,8376,19,8377,20,MAX  Blue Line to Hillsboro,7127646,418,-122.66447099999999,45.530156
225,-368,2017-01-31 01:57:29,8377,20,8378,21,MAX  Blue Line to Hillsboro,7127646,418,-122.66641100000001,45.529893
301,-238,2017-01-31 01:19:17,13449,4,8362,5,MAX  Blue Line to Hillsboro,7127646,418,-122.44411299999999,45.509225
284,0,2017-01-31 01:07:10,8359,47,8359,1,MAX  Blue Line to Hillsboro,7127646,533,-122.41861100000001,45.501837
299,-197,2017-01-31 01:16:17,8360,2,8361,3,MAX  Blue Line to Hillsboro,7127646,533,-122.43049599999999,45.503506
301,-221,2017-01-31 01:17:53,8361,3,13449,4,MAX  Blue Line to Hillsboro,7127646,533,-122.437417,45.506429
301,-241,2017-01-31 01:21:44,8362,5,8363,6,MAX  Blue Line to Hillsboro,7127646,533,-122.46221499999999,45.516942
297,-264,2017-01-31 01:24:13,8363,6,8364,7,MAX  Blue Line to Hillsboro,7127646,533,-122.47238,45.521178000000006
270,-246,2017-01-31 01:25:47,8364,7,8365,8,MAX  Blue Line to Hillsboro,7127646,533,-122.481172,45.522069
270,-234,2017-01-31 01:27:21,8365,8,8366,9,MAX  Blue Line to Hillsboro,7127646,533,-122.489372,45.522141
270,-250,2017-01-31 01:29:23,8366,9,8367,10,MAX  Blue Line to Hillsboro,7127646,533,-122.498855,45.522216
270,-258,2017-01-31 01:31:38,8367,10,8368,11,MAX  Blue Line to Hillsboro,7127646,533,-122.51506599999999,45.522352000000005
270,-286,2017-01-31 01:34:39,8368,11,8369,12,MAX  Blue Line to Hillsboro,7127646,533,-122.541249,45.522546999999996
270,-298,2017-01-31 01:37:34,8369,12,8370,13,MAX  Blue Line to Hillsboro,7127646,533,-122.55955800000001,45.522672
304,-325,2017-01-31 01:41:36,8370,13,8371,14,MAX  Blue Line to Hillsboro,7127646,533,-122.56416200000001,45.531771
296,-361,2017-01-31 01:44:13,8371,14,8372,15,MAX  Blue Line to Hillsboro,7127646,533,-122.580669,45.534325
288,-346,2017-01-31 01:46:44,8372,15,8373,16,MAX  Blue Line to Hillsboro,7127646,533,-122.609747,45.527784999999994
288,-339,2017-01-31 01:48:58,8373,16,8374,17,MAX  Blue Line to Hillsboro,7127646,533,-122.62406399999999,45.533578999999996
269,-331,2017-01-31 01:52:49,8374,17,8375,18,MAX  Blue Line to Hillsboro,7127646,533,-122.655078,45.530091999999996
270,-335,2017-01-31 01:54:27,8375,18,8376,19,MAX  Blue Line to Hillsboro,7127646,533,-122.659035,45.530105999999996
281,-338,2017-01-31 01:56:18,8376,19,8377,20,MAX  Blue Line to Hillsboro,7127646,533,-122.66447099999999,45.530156
225,-368,2017-01-31 01:57:29,8377,20,8378,21,MAX  Blue Line to Hillsboro,7127646,533,-122.66641100000001,45.529893
301,-238,2017-01-31 01:19:17,13449,4,8362,5,MAX  Blue Line to Hillsboro,7127646,533,-122.44411299999999,45.509225
279,30,2017-01-31 01:39:22,8359,1,8360,2,MAX  Blue Line to Hillsboro,7127647,225,-122.41998600000001,45.502034
285,13,2017-01-31 01:41:21,8360,2,8361,3,MAX  Blue Line to Hillsboro,7127647,225,-122.42768000000001,45.502752
301,-19,2017-01-31 01:47:03,8362,5,8363,6,MAX  Blue Line to Hillsboro,7127647,225,-122.46221499999999,45.516942
275,-22,2017-01-31 01:50:01,8363,6,8364,7,MAX  Blue Line to Hillsboro,7127647,225,-122.47628300000001,45.522009000000004
270,4,2017-01-31 01:50:38,8364,7,8365,8,MAX  Blue Line to Hillsboro,7127647,225,-122.481172,45.522069
270,25,2017-01-31 01:52:02,8365,8,8366,9,MAX  Blue Line to Hillsboro,7127647,225,-122.489372,45.522141
270,22,2017-01-31 01:53:51,8366,9,8367,10,MAX  Blue Line to Hillsboro,7127647,225,-122.498855,45.522216
270,-33,2017-01-31 01:58:37,8367,10,8368,11,MAX  Blue Line to Hillsboro,7127647,225,-122.53386,45.522496999999994
270,-15,2017-01-31 01:59:08,8368,11,8369,12,MAX  Blue Line to Hillsboro,7127647,225,-122.541249,45.522546999999996
301,-7,2017-01-31 01:44:46,13449,4,8362,5,MAX  Blue Line to Hillsboro,7127647,225,-122.446752,45.510343
279,30,2017-01-31 01:39:22,8359,1,8360,2,MAX  Blue Line to Hillsboro,7127647,252,-122.41998600000001,45.502034
285,13,2017-01-31 01:41:21,8360,2,8361,3,MAX  Blue Line to Hillsboro,7127647,252,-122.42768000000001,45.502752
301,-19,2017-01-31 01:47:03,8362,5,8363,6,MAX  Blue Line to Hillsboro,7127647,252,-122.46221499999999,45.516942
275,-22,2017-01-31 01:50:01,8363,6,8364,7,MAX  Blue Line to Hillsboro,7127647,252,-122.47628300000001,45.522009000000004
270,4,2017-01-31 01:50:38,8364,7,8365,8,MAX  Blue Line to Hillsboro,7127647,252,-122.481172,45.522069
270,25,2017-01-31 01:52:02,8365,8,8366,9,MAX  Blue Line to Hillsboro,7127647,252,-122.489372,45.522141
270,22,2017-01-31 01:53:51,8366,9,8367,10,MAX  Blue Line to Hillsboro,7127647,252,-122.498855,45.522216
270,-33,2017-01-31 01:58:37,8367,10,8368,11,MAX  Blue Line to Hillsboro,7127647,252,-122.53386,45.522496999999994
270,-15,2017-01-31 01:59:08,8368,11,8369,12,MAX  Blue Line to Hillsboro,7127647,252,-122.541249,45.522546999999996
301,-7,2017-01-31 01:44:46,13449,4,8362,5,MAX  Blue Line to Hillsboro,7127647,252,-122.446752,45.510343
291,-170,2017-01-31 01:02:08,8384,23,9757,24,MAX  Blue Line to Hillsboro,7127905,221,-122.685273,45.520839
160,-86,2017-01-31 01:15:44,9624,28,9818,29,MAX  Blue Line to Hillsboro,7127905,221,-122.783029,45.510149
199,-110,2017-01-31 01:03:48,9757,24,9820,25,MAX  Blue Line to Hillsboro,7127905,221,-122.69071699999999,45.521179
264,-65,2017-01-31 01:20:41,9818,29,9823,30,MAX  Blue Line to Hillsboro,7127905,221,-122.803141,45.490859
306,-87,2017-01-31 01:26:51,9819,32,9827,33,MAX  Blue Line to Hillsboro,7127905,221,-122.836712,45.502307
204,-97,2017-01-31 01:05:05,9820,25,10117,26,MAX  Blue Line to Hillsboro,7127905,221,-122.69188500000001,45.519588
300,-87,2017-01-31 01:23:28,9823,30,9825,31,MAX  Blue Line to Hillsboro,7127905,221,-122.81471200000001,45.49255
299,-65,2017-01-31 01:24:33,9825,31,9819,32,MAX  Blue Line to Hillsboro,7127905,221,-122.8245,45.49647
304,-76,2017-01-31 01:27:34,9827,33,9829,34,MAX  Blue Line to Hillsboro,7127905,221,-122.84374199999999,45.50607
305,-67,2017-01-31 01:29:22,9829,34,9832,35,MAX  Blue Line to Hillsboro,7127905,221,-122.85315200000001,45.51082
294,-86,2017-01-31 01:32:41,9832,35,9833,36,MAX  Blue Line to Hillsboro,7127905,221,-122.877323,45.51959
294,-134,2017-01-31 01:35:07,9833,36,9836,37,MAX  Blue Line to Hillsboro,7127905,221,-122.893992,45.524878
269,-199,2017-01-31 01:37:55,9836,37,9840,38,MAX  Blue Line to Hillsboro,7127905,221,-122.916822,45.53032
254,-117,2017-01-31 01:41:49,9837,39,9842,40,MAX  Blue Line to Hillsboro,7127905,221,-122.94935500000001,45.526383
255,-124,2017-01-31 01:39:48,9840,38,9837,39,MAX  Blue Line to Hillsboro,7127905,221,-122.93727700000001,45.528736
270,-119,2017-01-31 01:44:51,9842,40,9844,41,MAX  Blue Line to Hillsboro,7127905,221,-122.971268,45.521285
271,-102,2017-01-31 01:46:42,9844,41,9845,42,MAX  Blue Line to Hillsboro,7127905,221,-122.98034299999999,45.521326
266,-168,2017-01-31 01:49:30,9845,42,9848,43,MAX  Blue Line to Hillsboro,7127905,221,-122.98622900000001,45.521388
287,-80,2017-01-31 01:06:42,10117,26,10121,27,MAX  Blue Line to Hillsboro,7127905,221,-122.696751,45.51895
267,-85,2017-01-31 01:10:20,10121,27,9624,28,MAX  Blue Line to Hillsboro,7127905,221,-122.72186200000002,45.510595
291,-170,2017-01-31 01:02:08,8384,23,9757,24,MAX  Blue Line to Hillsboro,7127905,313,-122.685273,45.520839
160,-86,2017-01-31 01:15:44,9624,28,9818,29,MAX  Blue Line to Hillsboro,7127905,313,-122.783029,45.510149
199,-110,2017-01-31 01:03:48,9757,24,9820,25,MAX  Blue Line to Hillsboro,7127905,313,-122.69071699999999,45.521179
264,-65,2017-01-31 01:20:41,9818,29,9823,30,MAX  Blue Line to Hillsboro,7127905,313,-122.803141,45.490859
306,-87,2017-01-31 01:26:51,9819,32,9827,33,MAX  Blue Line to Hillsboro,7127905,313,-122.836712,45.502307
204,-97,2017-01-31 01:05:05,9820,25,10117,26,MAX  Blue Line to Hillsboro,7127905,313,-122.69188500000001,45.519588
300,-87,2017-01-31 01:23:28,9823,30,9825,31,MAX  Blue Line to Hillsboro,7127905,313,-122.81471200000001,45.49255
299,-65,2017-01-31 01:24:33,9825,31,9819,32,MAX  Blue Line to Hillsboro,7127905,313,-122.8245,45.49647
304,-76,2017-01-31 01:27:34,9827,33,9829,34,MAX  Blue Line to Hillsboro,7127905,313,-122.84374199999999,45.50607
305,-67,2017-01-31 01:29:22,9829,34,9832,35,MAX  Blue Line to Hillsboro,7127905,313,-122.85315200000001,45.51082
294,-86,2017-01-31 01:32:41,9832,35,9833,36,MAX  Blue Line to Hillsboro,7127905,313,-122.877323,45.51959
294,-134,2017-01-31 01:35:07,9833,36,9836,37,MAX  Blue Line to Hillsboro,7127905,313,-122.893992,45.524878
269,-199,2017-01-31 01:37:55,9836,37,9840,38,MAX  Blue Line to Hillsboro,7127905,313,-122.916822,45.53032
254,-117,2017-01-31 01:41:49,9837,39,9842,40,MAX  Blue Line to Hillsboro,7127905,313,-122.94935500000001,45.526383
255,-124,2017-01-31 01:39:48,9840,38,9837,39,MAX  Blue Line to Hillsboro,7127905,313,-122.93727700000001,45.528736
270,-119,2017-01-31 01:44:51,9842,40,9844,41,MAX  Blue Line to Hillsboro,7127905,313,-122.971268,45.521285
271,-102,2017-01-31 01:46:42,9844,41,9845,42,MAX  Blue Line to Hillsboro,7127905,313,-122.98034299999999,45.521326
266,-168,2017-01-31 01:49:30,9845,42,9848,43,MAX  Blue Line to Hillsboro,7127905,313,-122.98622900000001,45.521388
287,-80,2017-01-31 01:06:42,10117,26,10121,27,MAX  Blue Line to Hillsboro,7127905,313,-122.696751,45.51895
267,-85,2017-01-31 01:10:20,10121,27,9624,28,MAX  Blue Line to Hillsboro,7127905,313,-122.72186200000002,45.510595
286,0,2017-01-31 01:24:10,8359,47,8359,1,MAX  Blue Line to Hillsboro,7127906,230,-122.41911200000001,45.501934000000006
285,-23,2017-01-31 01:26:57,8360,2,8361,3,MAX  Blue Line to Hillsboro,7127906,230,-122.42768000000001,45.502752
300,-19,2017-01-31 01:28:45,8361,3,13449,4,MAX  Blue Line to Hillsboro,7127906,230,-122.43851799999999,45.506888000000004
301,-19,2017-01-31 01:32:04,8362,5,8363,6,MAX  Blue Line to Hillsboro,7127906,230,-122.46221499999999,45.516942
282,23,2017-01-31 01:34:00,8363,6,8364,7,MAX  Blue Line to Hillsboro,7127906,230,-122.47501399999999,45.521863
270,41,2017-01-31 01:35:01,8364,7,8365,8,MAX  Blue Line to Hillsboro,7127906,230,-122.481172,45.522069
270,40,2017-01-31 01:36:52,8365,8,8366,9,MAX  Blue Line to Hillsboro,7127906,230,-122.489372,45.522141
270,30,2017-01-31 01:38:37,8366,9,8367,10,MAX  Blue Line to Hillsboro,7127906,230,-122.498349,45.522213
270,19,2017-01-31 01:40:56,8367,10,8368,11,MAX  Blue Line to Hillsboro,7127906,230,-122.5143,45.522348
270,-3,2017-01-31 01:43:56,8368,11,8369,12,MAX  Blue Line to Hillsboro,7127906,230,-122.541249,45.522546999999996
270,-6,2017-01-31 01:46:42,8369,12,8370,13,MAX  Blue Line to Hillsboro,7127906,230,-122.55955800000001,45.522672
290,-15,2017-01-31 01:50:36,8370,13,8371,14,MAX  Blue Line to Hillsboro,7127906,230,-122.56469299999999,45.531925
291,-22,2017-01-31 01:52:48,8371,14,8372,15,MAX  Blue Line to Hillsboro,7127906,230,-122.58395800000001,45.535466
288,-1,2017-01-31 01:55:00,8372,15,8373,16,MAX  Blue Line to Hillsboro,7127906,230,-122.609747,45.527784999999994
288,22,2017-01-31 01:57:02,8373,16,8374,17,MAX  Blue Line to Hillsboro,7127906,230,-122.62406399999999,45.533578999999996
301,-38,2017-01-31 01:29:48,13449,4,8362,5,MAX  Blue Line to Hillsboro,7127906,230,-122.442958,45.508736
286,0,2017-01-31 01:24:10,8359,47,8359,1,MAX  Blue Line to Hillsboro,7127906,315,-122.41911200000001,45.501934000000006
285,-23,2017-01-31 01:26:57,8360,2,8361,3,MAX  Blue Line to Hillsboro,7127906,315,-122.42768000000001,45.502752
300,-19,2017-01-31 01:28:45,8361,3,13449,4,MAX  Blue Line to Hillsboro,7127906,315,-122.43851799999999,45.506888000000004
301,-19,2017-01-31 01:32:04,8362,5,8363,6,MAX  Blue Line to Hillsboro,7127906,315,-122.46221499999999,45.516942
282,23,2017-01-31 01:34:00,8363,6,8364,7,MAX  Blue Line to Hillsboro,7127906,315,-122.47501399999999,45.521863
270,41,2017-01-31 01:35:01,8364,7,8365,8,MAX  Blue Line to Hillsboro,7127906,315,-122.481172,45.522069
270,40,2017-01-31 01:36:52,8365,8,8366,9,MAX  Blue Line to Hillsboro,7127906,315,-122.489372,45.522141
270,30,2017-01-31 01:38:37,8366,9,8367,10,MAX  Blue Line to Hillsboro,7127906,315,-122.498349,45.522213
270,19,2017-01-31 01:40:56,8367,10,8368,11,MAX  Blue Line to Hillsboro,7127906,315,-122.5143,45.522348
270,-3,2017-01-31 01:43:56,8368,11,8369,12,MAX  Blue Line to Hillsboro,7127906,315,-122.541249,45.522546999999996
270,-6,2017-01-31 01:46:42,8369,12,8370,13,MAX  Blue Line to Hillsboro,7127906,315,-122.55955800000001,45.522672
290,-15,2017-01-31 01:50:36,8370,13,8371,14,MAX  Blue Line to Hillsboro,7127906,315,-122.56469299999999,45.531925
